Proposal #,Total Sponsor Costs,Total Direct Costs,Total Indirect Costs,Total Project Cost
24-1073-P0001,,,,
24-1073-P0001,,,,
24-1073-P0001,,,,
25-0012-P0001,,,,12000
25-0012-P0001,,,,
25-0012-P0001,,,,
25-0012-P0001,,,,
25-0012-P0001,,,,
25-0012-P0001,,,,
23-0887-P0001,,,,
23-0887-P0001,,,,
23-1023-P0001,,,,
23-1023-P0001,,,,
24-0275-P0001,,,,
24-0275-P0001,,,,
23-1495-P0001,,,,
23-1495-P0001,,,,
24-1046-P0001,692912,499144,193768,692912
24-1046-P0001,,,,
24-1046-P0001,,,,
24-1046-P0001,,,,
24-1046-P0001,,,,
24-1046-P0001,,,,
24-1046-P0001,,,,
24-1046-P0001,,,,
23-0369-P0001,,,,
23-0369-P0001,,,,
25-0062-P0001,375000,271095,103905,375000
25-0062-P0001,,,,
25-0062-P0001,,,,
25-0062-P0001,,,,
25-0062-P0001,,,,
25-0062-P0001,,,,
25-0062-P0001,,,,
25-0062-P0001,,,,
24-1082-P0001,10000,10000,0,10000
24-1082-P0001,,,,
24-1082-P0001,,,,
24-1082-P0001,,,,
24-1082-P0001,,,,
24-1082-P0001,,,,
24-1082-P0001,,,,
23-1300-P0001,,,,
23-1300-P0001,,,,
24-0625-P0001,1000000,885291,114709,1000000
24-0625-P0001,,,,
24-0625-P0001,,,,
24-0625-P0001,,,,
24-0625-P0001,,,,
24-0625-P0001,,,,
23-1206-P0001,,,,
23-1206-P0001,,,,
24-0229-P0001,,,,
24-0229-P0001,,,,
23-1091-P0001,,,,
23-1091-P0001,,,,
23-1296-P0001,,,,
23-1296-P0001,,,,
24-0006-P0001,711117,524862,186255,711117
24-0006-P0001,,,,
24-0006-P0001,,,,
24-0006-P0001,,,,
24-0006-P0001,,,,
24-0006-P0001,,,,
25-0187-P0001,$199800,$151909,$47892,$199800
25-0187-P0001,,,,
25-0187-P0001,,,,
25-0187-P0001,,,,
25-0187-P0001,,,,
25-0187-P0001,,,,
25-0187-P0001,,,,
24-0531-P0001,3000,3000,0,
24-0531-P0001,,,,
24-0531-P0001,,,,
24-0531-P0001,,,,
24-0531-P0001,,,,
24-0531-P0001,,,,
24-0531-P0001,,,,
24-0531-P0001,,,,
24-0531-P0001,,,,
24-0531-P0001,,,,
25-0222-P0001,609206,421596,187610,609206
25-0222-P0001,,,,
25-0222-P0001,,,,
25-0222-P0001,,,,
25-0222-P0001,,,,
25-0222-P0001,,,,
25-0222-P0001,,,,
25-0222-P0001,,,,
25-0222-P0001,,,,
25-0222-P0001,,,,
23-1758-P0001,512844,374496,138348,512844
23-1758-P0001,,,,
23-1758-P0001,,,,
23-1758-P0001,,,,
23-1758-P0001,,,,
23-1758-P0001,,,,
23-1758-P0001,,,,
24-0575-P0001,399024,292894,106130,399095
24-0575-P0001,,,,
24-0575-P0001,,,,
24-0575-P0001,,,,
24-0575-P0001,,,,
24-0575-P0001,,,,
24-0575-P0001,,,,
24-0575-P0001,,,,
24-0575-P0001,,,,
24-0575-P0001,,,,
24-0575-P0001,,,,
24-0575-P0001,,,,
24-0575-P0001,,,,
24-0575-P0001,,,,
23-0609-P0001,,,,
23-0609-P0001,,,,
24-0607-P0001,245000,176180,68819,490000
24-0607-P0001,,,,
24-0607-P0001,,,,
24-0607-P0001,,,,
24-0607-P0001,,,,
23-0613-P0001,,,,
23-0613-P0001,,,,
23-0502-P0001,,,,
23-0502-P0001,,,,
23-0291-P0001,,,,
23-0291-P0001,,,,
24-0442-P0001,358758,258676.55,100108.65,757785
24-0442-P0001,,,,
24-0442-P0001,,,,
24-0442-P0001,,,,
24-0442-P0001,,,,
24-0442-P0001,,,,
24-0442-P0001,,,,
24-0071-P0001,105849,73252,32597,105849
24-0071-P0001,,,,
24-0071-P0001,,,,
24-0071-P0001,,,,
24-0071-P0001,,,,
24-0071-P0001,,,,
24-0071-P0001,,,,
24-0071-P0001,,,,
24-0071-P0001,,,,
24-0544-P0001,,,,1250000
24-0544-P0001,,,,
24-0544-P0001,,,,
24-0544-P0001,,,,
24-0544-P0001,,,,
24-0544-P0001,,,,
24-0544-P0001,,,,
24-0544-P0001,,,,
23-1199-P0001,,,,
23-1199-P0001,,,,
23-0442-P0001,,,,
23-0442-P0001,,,,
24-0690-P0003,,,,
24-0690-P0003,,,,
24-0690-P0003,,,,
24-0690-P0003,,,,
24-0690-P0003,,,,
24-0136-P0001,943166,652710,290456,943166
24-0136-P0001,,,,
24-0136-P0001,,,,
24-0136-P0001,,,,
24-0136-P0001,,,,
24-0136-P0001,,,,
24-0136-P0001,,,,
24-1025-P0001,10000,9090.43,909.04,10000
24-1025-P0001,,,,
24-1025-P0001,,,,
24-1025-P0001,,,,
24-1025-P0001,,,,
24-1025-P0001,,,,
24-1025-P0001,,,,
24-1025-P0001,,,,
24-1025-P0001,,,,
24-1025-P0001,,,,
25-0123-P0001,299970,222127,77843,299970
25-0123-P0001,,,,
25-0123-P0001,,,,
25-0123-P0001,,,,
25-0123-P0001,,,,
25-0123-P0001,,,,
25-0123-P0001,,,,
25-0123-P0001,,,,
25-0123-P0001,,,,
25-0123-P0001,,,,
25-0123-P0001,,,,
25-0123-P0001,,,,
25-0123-P0001,,,,
25-0096-P0001,300000, $207612.46 , $92387.54 ,300000
25-0096-P0001,,,,
25-0096-P0001,,,,
25-0096-P0001,,,,
25-0096-P0001,,,,
25-0096-P0001,,,,
23-1677-P0001,1250000,1250000,0,1250000
23-1677-P0001,,,,
23-1677-P0001,,,,
23-1677-P0001,,,,
23-1677-P0001,,,,
23-1787-P0001,85000,85000,0,85000
23-1787-P0001,,,,
23-1787-P0001,,,,
23-1787-P0001,,,,
23-1787-P0001,,,,
23-1698-P0001,348999.57,260447.44,88552.13,348999.57
23-1698-P0001,,,,
23-1698-P0001,,,,
23-1698-P0001,,,,
23-1698-P0001,,,,
23-1698-P0001,,,,
23-1698-P0001,,,,
25-0122-P0001,23986,19988,3998,23986
25-0122-P0001,,,,
25-0122-P0001,,,,
25-0122-P0001,,,,
25-0122-P0001,,,,
25-0122-P0001,,,,
25-0410-P0001,1663966,1175000,488966,1663966
25-0410-P0001,,,,
25-0410-P0001,,,,
25-0410-P0001,,,,
25-0410-P0001,,,,
25-0410-P0001,,,,
25-0410-P0001,,,,
25-0410-P0001,,,,
25-0410-P0001,,,,
25-0410-P0001,,,,
25-0410-P0001,,,,
25-0410-P0001,,,,
25-0410-P0001,,,,
25-0410-P0001,,,,
23-1177-P0001,,,,
23-1177-P0001,,,,
23-0916-P0001,,,,
23-0916-P0001,,,,
23-1319-P0001,,,,
23-1319-P0001,,,,
24-0186-P0001,,,,
24-0186-P0001,,,,
23-0036-P0001,,,,
23-0036-P0001,,,,
24-0968-P0001,405966,302960,103006,405966
24-0968-P0001,,,,
24-0968-P0001,,,,
24-0968-P0001,,,,
24-0968-P0001,,,,
24-0968-P0001,,,,
24-0968-P0001,,,,
24-0968-P0001,,,,
24-0491-P0001,44208.29,36840.24,7368.05,63234.15
24-0491-P0001,,,,
24-0491-P0001,,,,
24-0491-P0001,,,,
24-0491-P0001,,,,
24-0491-P0001,,,,
23-1732-P0001,393.369,367576,25793,393369
23-1732-P0001,,,,
23-1732-P0001,,,,
23-1732-P0001,,,,
23-1732-P0001,,,,
24-0485-P0002,774148,774148,0,1621529
24-0485-P0002,,,,
24-0485-P0002,,,,
24-0485-P0002,,,,
24-0485-P0002,,,,
24-0485-P0002,,,,
24-0485-P0002,,,,
24-0485-P0002,,,,
24-0485-P0002,,,,
25-0019-P0001,10000000,5550000,4450000,10500000
25-0019-P0001,,,,
25-0019-P0001,,,,
25-0019-P0001,,,,
25-0019-P0001,,,,
25-0019-P0001,,,,
25-0019-P0001,,,,
25-0019-P0001,,,,
25-0019-P0001,,,,
25-0065-P0001,1999522,$1887910,$111612,1999522
25-0065-P0001,,,,
25-0065-P0001,,,,
25-0065-P0001,,,,
25-0065-P0001,,,,
24-0679-P0001,4995.41,4162.84,832.57,4995.41
24-0679-P0001,,,,
24-0679-P0001,,,,
24-0679-P0001,,,,
24-0679-P0001,,,,
24-0679-P0001,,,,
24-0679-P0001,,,,
24-0679-P0001,,,,
24-0679-P0001,,,,
24-0679-P0001,,,,
25-0342-P0001,,,,
25-0342-P0001,,,,
25-0342-P0001,,,,
25-0342-P0001,,,,
25-0342-P0001,,,,
25-0342-P0001,,,,
25-0342-P0001,,,,
24-0519-P0001,75000,68182,6818,75000
24-0519-P0001,,,,
24-0519-P0001,,,,
24-0519-P0001,,,,
24-0519-P0001,,,,
24-0519-P0001,,,,
24-0519-P0001,,,,
24-0519-P0001,,,,
24-0519-P0001,,,,
24-0716-P0001,5000,5000,0,5000
24-0716-P0001,,,,
24-0716-P0001,,,,
24-0716-P0001,,,,
24-0716-P0001,,,,
24-0716-P0001,,,,
24-0716-P0001,,,,
24-0716-P0001,,,,
24-0716-P0001,,,,
24-0716-P0001,,,,
24-0716-P0001,,,,
24-0716-P0001,,,,
24-0716-P0001,,,,
24-0142-P0025,433516,323520.56,109995.44,433516
24-0142-P0025,,,,
24-0142-P0025,,,,
24-0142-P0025,,,,
24-0142-P0025,,,,
24-0142-P0025,,,,
24-0142-P0025,,,,
24-0142-P0025,,,,
24-0142-P0025,,,,
24-0142-P0025,,,,
24-0837-P0001,0,0,0,566.4
24-0837-P0001,,,,
24-0837-P0001,,,,
24-0837-P0001,,,,
24-0837-P0001,,,,
24-0761-P0001,63742.05,55307.54,8434.5,63742.05
24-0761-P0001,,,,
24-0761-P0001,,,,
24-0761-P0001,,,,
24-0761-P0001,,,,
24-0761-P0001,,,,
24-0761-P0001,,,,
24-0761-P0001,,,,
24-0761-P0001,,,,
25-0367-P0001,499971,471918,28054,499971
25-0367-P0001,,,,
25-0367-P0001,,,,
25-0367-P0001,,,,
25-0367-P0001,,,,
23-1406-P0002,20000,20000,0,20000
23-1406-P0002,,,,
23-1406-P0002,,,,
23-1406-P0002,,,,
23-1406-P0002,,,,
23-0131-P0001,,,,
23-0131-P0001,,,,
23-0523-P0001,,,,
23-0523-P0001,,,,
23-0666-P0001,,,,
23-0666-P0001,,,,
23-1917-P0001,45000,45000,0,45000
23-1917-P0001,,,,
23-1917-P0001,,,,
23-1917-P0001,,,,
23-1917-P0001,,,,
25-0386-P0001,115759,83792,31967,115759
25-0386-P0001,,,,
25-0386-P0001,,,,
25-0386-P0001,,,,
25-0386-P0001,,,,
25-0386-P0001,,,,
25-0386-P0001,,,,
25-0386-P0001,,,,
25-0386-P0001,,,,
24-0466-P0001,43951,43951,0,87902
24-0466-P0001,,,,
24-0466-P0001,,,,
24-0466-P0001,,,,
24-0466-P0001,,,,
24-0466-P0001,,,,
24-0466-P0001,,,,
24-0466-P0001,,,,
24-0466-P0001,,,,
23-0096-P0001,,,,
23-0096-P0001,,,,
23-0776-P0001,,,,
23-0776-P0001,,,,
23-1405-P0002,25000,22727,2273,25000
23-1405-P0002,,,,
23-1405-P0002,,,,
23-1405-P0002,,,,
23-1405-P0002,,,,
23-1078-P0001,,,,
23-1078-P0001,,,,
23-1171-P0001,,,,
23-1171-P0001,,,,
23-0341-P0001,,,,
23-0341-P0001,,,,
24-0630-P0001,2000,2000,0,2000
24-0630-P0001,,,,
24-0630-P0001,,,,
24-0630-P0001,,,,
24-0630-P0001,,,,
24-0630-P0001,,,,
24-0630-P0001,,,,
24-0630-P0001,,,,
23-0464-P0001,,,,
23-0464-P0001,,,,
24-1017-P0001,158271.98,134699.56,23572.78,158271.98
24-1017-P0001,,,,
24-1017-P0001,,,,
24-1017-P0001,,,,
24-1017-P0001,,,,
24-1017-P0001,,,,
24-1017-P0001,,,,
24-1017-P0001,,,,
24-1017-P0001,,,,
24-1017-P0001,,,,
24-1017-P0001,,,,
24-1017-P0001,,,,
24-1017-P0001,,,,
24-0605-P0001,200000,158103,41897,249968
24-0605-P0001,,,,
24-0605-P0001,,,,
24-0605-P0001,,,,
24-0605-P0001,,,,
24-0605-P0001,,,,
25-0034-P0001,99621,68942,30679,99621
25-0034-P0001,,,,
25-0034-P0001,,,,
25-0034-P0001,,,,
25-0034-P0001,,,,
25-0034-P0001,,,,
25-0034-P0001,,,,
25-0034-P0001,,,,
25-0034-P0001,,,,
25-0034-P0001,,,,
23-1753-P0001,1000,1000,,1000
23-1753-P0001,,,,
23-1753-P0001,,,,
23-1753-P0001,,,,
23-1753-P0001,,,,
24-0401-P0001,224595,167608.14,56986.77,449416
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0401-P0001,,,,
24-0717-P0001,9309,9309,0,9309
24-0717-P0001,,,,
24-0717-P0001,,,,
24-0717-P0001,,,,
24-0717-P0001,,,,
24-0717-P0001,,,,
24-0717-P0001,,,,
24-0717-P0001,,,,
24-0717-P0001,,,,
24-0717-P0001,,,,
24-0717-P0001,,,,
23-0592-P0001,,,,
23-0592-P0001,,,,
23-0035-P0001,,,,
23-0035-P0001,,,,
23-1617-P0001,185670,154725,30945,185670
23-1617-P0001,,,,
23-1617-P0001,,,,
23-1617-P0001,,,,
23-1617-P0001,,,,
23-1617-P0001,,,,
23-1617-P0001,,,,
23-1617-P0001,,,,
23-1617-P0001,,,,
23-1617-P0001,,,,
23-1617-P0001,,,,
23-1293-P0001,,,,
23-1293-P0001,,,,
25-0484-P0001,1500000,1061220,438780,1500000
25-0484-P0001,,,,
25-0484-P0001,,,,
25-0484-P0001,,,,
25-0484-P0001,,,,
25-0484-P0001,,,,
23-0810-P0001,,,,
23-0810-P0001,,,,
23-0186-P0001,,,,
23-0186-P0001,,,,
23-0648-P0001,,,,
23-0648-P0001,,,,
23-1029-P0001,,,,
23-1029-P0001,,,,
23-0430-P0001,,,,
23-0430-P0001,,,,
23-0011-P0001,,,,
23-0011-P0001,,,,
23-0578-P0001,,,,
23-0578-P0001,,,,
23-1827-P0001,2955953.57,2227973.57,727980,2955953.57
23-1827-P0001,,,,
23-1827-P0001,,,,
23-1827-P0001,,,,
23-1827-P0001,,,,
23-1827-P0001,,,,
23-1827-P0001,,,,
23-1827-P0001,,,,
23-1827-P0001,,,,
25-0279-P0001,60000,60000,0,60000
25-0279-P0001,,,,
25-0279-P0001,,,,
25-0279-P0001,,,,
25-0279-P0001,,,,
25-0279-P0001,,,,
25-0279-P0001,,,,
25-0279-P0001,,,,
25-0279-P0001,,,,
25-0279-P0001,,,,
25-0279-P0001,,,,
25-0279-P0001,,,,
25-0279-P0001,,,,
24-0681-P0001,,,,
24-0681-P0001,,,,
24-0681-P0001,,,,
24-0681-P0001,,,,
24-0681-P0001,,,,
24-0173-P0002,2224680,1859233,365447,2224680
24-0173-P0002,,,,
24-0173-P0002,,,,
24-0173-P0002,,,,
24-0173-P0002,,,,
24-0173-P0002,,,,
24-0173-P0002,,,,
24-0173-P0002,,,,
24-0173-P0002,,,,
23-1558-P0001,83495,71059,12435,83495
23-1558-P0001,,,,
23-1558-P0001,,,,
23-1558-P0001,,,,
23-1558-P0001,,,,
24-1101-P0001,124236,92714,31523,124236
24-1101-P0001,,,,
24-1101-P0001,,,,
24-1101-P0001,,,,
24-1101-P0001,,,,
24-1101-P0001,,,,
24-1101-P0001,,,,
24-1101-P0001,,,,
24-1101-P0001,,,,
25-0212-P0001,84768,77062,7706,84768
25-0212-P0001,,,,
25-0212-P0001,,,,
25-0212-P0001,,,,
25-0212-P0001,,,,
25-0212-P0001,,,,
25-0212-P0001,,,,
25-0212-P0001,,,,
25-0212-P0001,,,,
25-0212-P0001,,,,
25-0212-P0001,,,,
25-0212-P0001,,,,
25-0490-P0001,10217.77,8514.81,1702.96,10217.77
25-0490-P0001,,,,
25-0490-P0001,,,,
25-0490-P0001,,,,
25-0490-P0001,,,,
25-0490-P0001,,,,
23-1357-P0001,,,,
23-1357-P0001,,,,
23-0235-P0001,,,,
23-0235-P0001,,,,
24-0842-P0001,251234,173864,77370,251234
24-0842-P0001,,,,
24-0842-P0001,,,,
24-0842-P0001,,,,
24-0842-P0001,,,,
24-0842-P0001,,,,
24-0842-P0001,,,,
24-0842-P0001,,,,
24-0254-P0001,,,,
24-0254-P0001,,,,
24-1067-P0001,,,,
24-1067-P0001,,,,
24-1067-P0001,,,,
24-1067-P0001,,,,
24-1067-P0001,,,,
24-0316-P0001,,,,
24-0316-P0001,,,,
23-0368-P0001,,,,
23-0368-P0001,,,,
23-0507-P0001,,,,
23-0507-P0001,,,,
25-0005-P0001,499936,380468,119468,499936
25-0005-P0001,,,,
25-0005-P0001,,,,
25-0005-P0001,,,,
25-0005-P0001,,,,
23-0097-P0001,,,,
23-0097-P0001,,,,
23-0805-P0001,,,,
23-0805-P0001,,,,
25-0139-P0001,950433,687303,263130,950433
25-0139-P0001,,,,
25-0139-P0001,,,,
25-0139-P0001,,,,
25-0139-P0001,,,,
25-0139-P0001,,,,
25-0139-P0001,,,,
25-0139-P0001,,,,
25-0076-P0001,3244874,2599537,645337,3244874
25-0076-P0001,,,,
25-0076-P0001,,,,
25-0076-P0001,,,,
25-0076-P0001,,,,
24-1102-P0001,2251478,1862046,593137,2455183
24-1102-P0001,,,,
24-1102-P0001,,,,
24-1102-P0001,,,,
24-1102-P0001,,,,
24-1102-P0001,,,,
24-1102-P0001,,,,
24-1102-P0001,,,,
24-1102-P0001,,,,
24-1102-P0001,,,,
24-1102-P0001,,,,
24-1102-P0001,,,,
24-1102-P0001,,,,
24-0070-P0001,25000,17301,7699,25000
24-0070-P0001,,,,
24-0070-P0001,,,,
24-0070-P0001,,,,
24-0070-P0001,,,,
24-0070-P0001,,,,
24-0070-P0001,,,,
24-0070-P0001,,,,
24-0070-P0001,,,,
24-0070-P0001,,,,
24-1010-P0001,8500,7083,1417,8500
24-1010-P0001,,,,
24-1010-P0001,,,,
24-1010-P0001,,,,
24-1010-P0001,,,,
24-1010-P0001,,,,
24-1010-P0001,,,,
24-1010-P0001,,,,
24-1010-P0001,,,,
24-1010-P0001,,,,
24-0757-P0001,750000,587556,162444,750000
24-0757-P0001,,,,
24-0757-P0001,,,,
24-0757-P0001,,,,
24-0757-P0001,,,,
24-0757-P0001,,,,
25-0286-P0001,5000,3731.34,1268.66,5000
25-0286-P0001,,,,
25-0286-P0001,,,,
25-0286-P0001,,,,
25-0286-P0001,,,,
25-0086-P0001,119003,90074,28929,238516
25-0086-P0001,,,,
25-0086-P0001,,,,
25-0086-P0001,,,,
25-0086-P0001,,,,
25-0086-P0001,,,,
25-0086-P0001,,,,
25-0086-P0001,,,,
25-0086-P0001,,,,
24-0331-P0001,15000,14286,714,15000
24-0331-P0001,,,,
24-0331-P0001,,,,
24-0331-P0001,,,,
24-0331-P0001,,,,
24-0331-P0001,,,,
24-0331-P0001,,,,
24-0331-P0001,,,,
24-0331-P0001,,,,
24-0331-P0001,,,,
24-0331-P0001,,,,
24-0331-P0001,,,,
23-0534-P0001,,,,
23-0534-P0001,,,,
23-1253-P0001,,,,
23-1253-P0001,,,,
23-0740-P0001,,,,
23-0740-P0001,,,,
23-0951-P0001,,,,
23-0951-P0001,,,,
23-1673-P0001,2167500,1500000,667500,2167500
23-1673-P0001,,,,
23-1673-P0001,,,,
23-1673-P0001,,,,
23-1673-P0001,,,,
23-0010-P0001,,,,
23-0010-P0001,,,,
24-1035-P0002,1000000,800000,200000,1000000
24-1035-P0002,,,,
24-1035-P0002,,,,
24-1035-P0002,,,,
24-1035-P0002,,,,
23-1598-P0001,908605,724987,183618,908605
23-1598-P0001,,,,
23-1598-P0001,,,,
23-1598-P0001,,,,
23-1598-P0001,,,,
23-1598-P0001,,,,
24-0908-P0001,170825,130914,39912,170825
24-0908-P0001,,,,
24-0908-P0001,,,,
24-0908-P0001,,,,
24-0908-P0001,,,,
24-0908-P0001,,,,
24-0908-P0001,,,,
24-0908-P0001,,,,
24-0908-P0001,,,,
23-1018-P0001,,,,
23-1018-P0001,,,,
24-0813-P0001,31490,23500,7990,31490
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
24-0813-P0001,,,,
25-0376-P0001,7350,7350,0,7350
25-0376-P0001,,,,
25-0376-P0001,,,,
25-0376-P0001,,,,
25-0376-P0001,,,,
25-0376-P0001,,,,
24-0122-P0001,$299604.92,$207339.05,$92265.88,299604.92
24-0122-P0001,,,,
24-0122-P0001,,,,
24-0122-P0001,,,,
24-0122-P0001,,,,
24-0122-P0001,,,,
24-0122-P0001,,,,
24-0122-P0001,,,,
24-0122-P0001,,,,
24-0122-P0001,,,,
24-0122-P0001,,,,
24-0122-P0001,,,,
24-0691-P0001,150000,125000,25000,150000
24-0691-P0001,,,,
24-0691-P0001,,,,
24-0691-P0001,,,,
24-0691-P0001,,,,
24-0691-P0001,,,,
24-0691-P0001,,,,
23-0691-P0001,,,,
23-0691-P0001,,,,
23-1719-P0001,257725,184089,73636,275766
23-1719-P0001,,,,
23-1719-P0001,,,,
23-1719-P0001,,,,
23-1719-P0001,,,,
24-0003-P0001,599999.98,421496,178501.03,699999.98
24-0003-P0001,,,,
24-0003-P0001,,,,
24-0003-P0001,,,,
24-0003-P0001,,,,
24-0003-P0001,,,,
24-0003-P0001,,,,
23-1578-P0001,366337,304500,60900,366337
23-1578-P0001,,,,
23-1578-P0001,,,,
23-1578-P0001,,,,
23-1578-P0001,,,,
24-0459-P0001,2946571,2357257,589314,2946571
24-0459-P0001,,,,
24-0459-P0001,,,,
24-0459-P0001,,,,
24-0459-P0001,,,,
24-0459-P0001,,,,
24-0459-P0001,,,,
24-0106-P0001,7300,7300,0,7300
24-0106-P0001,,,,
24-0106-P0001,,,,
24-0106-P0001,,,,
24-0106-P0001,,,,
24-0106-P0001,,,,
24-0106-P0001,,,,
24-0106-P0001,,,,
24-0106-P0001,,,,
24-0106-P0001,,,,
24-0106-P0001,,,,
24-0097-P0001,154536.3,154536.3,0,154536.3
24-0097-P0001,,,,
24-0097-P0001,,,,
24-0097-P0001,,,,
24-0097-P0001,,,,
24-0097-P0001,,,,
24-0097-P0001,,,,
24-0097-P0001,,,,
24-0392-P0001,749493.08,549328.24,200164.84,
24-0392-P0001,,,,
24-0392-P0001,,,,
24-0392-P0001,,,,
24-0392-P0001,,,,
24-0392-P0001,,,,
24-0392-P0001,,,,
23-1838-P0001,874296,621326,252970,874296
23-1838-P0001,,,,
23-1838-P0001,,,,
23-1838-P0001,,,,
23-1838-P0001,,,,
23-1838-P0001,,,,
23-1838-P0001,,,,
23-1551-P0001,299674,216233,81432,299674
23-1551-P0001,,,,
23-1551-P0001,,,,
23-1551-P0001,,,,
23-1551-P0001,,,,
24-0823-P0001,4997.05,3729.14,1267.91,4997.05
24-0823-P0001,,,,
24-0823-P0001,,,,
24-0823-P0001,,,,
24-0823-P0001,,,,
24-0823-P0001,,,,
24-0823-P0001,,,,
24-0823-P0001,,,,
24-0823-P0001,,,,
24-0823-P0001,,,,
23-0856-P0001,,,,
23-0856-P0001,,,,
23-1131-P0001,,,,
23-1131-P0001,,,,
23-1705-P0001,20730,20730,0,20730
23-1705-P0001,,,,
23-1705-P0001,,,,
23-1705-P0001,,,,
23-1705-P0001,,,,
23-1072-P0001,,,,
23-1072-P0001,,,,
25-0220-P0001,317861,230713,87148,317861
25-0220-P0001,,,,
25-0220-P0001,,,,
25-0220-P0001,,,,
25-0220-P0001,,,,
23-1460-P0001,,,,
23-1460-P0001,,,,
24-0351-P0001,112000,95319.16,16680.84,140876.8
24-0351-P0001,,,,
24-0351-P0001,,,,
24-0351-P0001,,,,
24-0351-P0001,,,,
24-0351-P0001,,,,
24-0146-P0001,577914,535932,41982,2889570
24-0146-P0001,,,,
24-0146-P0001,,,,
24-0146-P0001,,,,
24-0146-P0001,,,,
24-0146-P0001,,,,
24-0146-P0001,,,,
24-0146-P0001,,,,
23-0809-P0001,,,,
23-0809-P0001,,,,
24-0454-P0001,50000,37313.43,12686.57,50000
24-0454-P0001,,,,
24-0454-P0001,,,,
24-0454-P0001,,,,
24-0454-P0001,,,,
23-0039-P0001,,,,
23-0039-P0001,,,,
24-0388-P0001,796682,600366,196316,796682
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
24-0388-P0001,,,,
23-1699-P0001,2119389,1643509,475880,2119389
23-1699-P0001,,,,
23-1699-P0001,,,,
23-1699-P0001,,,,
23-1699-P0001,,,,
24-0650-P0001,361261.98,269598.5,91663.48,315701.14
24-0650-P0001,,,,
24-0650-P0001,,,,
24-0650-P0001,,,,
24-0650-P0001,,,,
24-0650-P0001,,,,
24-0650-P0001,,,,
24-0650-P0001,,,,
24-0650-P0001,,,,
24-0650-P0001,,,,
24-0650-P0001,,,,
24-0650-P0001,,,,
24-0650-P0001,,,,
24-0785-P0001,118191,81793,36398,118191
24-0785-P0001,,,,
24-0785-P0001,,,,
24-0785-P0001,,,,
24-0785-P0001,,,,
24-0785-P0001,,,,
24-0785-P0001,,,,
23-1457-P0001,,,,
23-1457-P0001,,,,
23-0837-P0001,,,,
23-0837-P0001,,,,
24-0853-P0001,37348,31123,6225,39344
24-0853-P0001,,,,
24-0853-P0001,,,,
24-0853-P0001,,,,
24-0853-P0001,,,,
24-0853-P0001,,,,
24-0853-P0001,,,,
24-0853-P0001,,,,
24-0853-P0001,,,,
24-0130-P0001,95910,66374,29536,95910
24-0130-P0001,,,,
24-0130-P0001,,,,
24-0130-P0001,,,,
24-0130-P0001,,,,
24-0130-P0001,,,,
24-0130-P0001,,,,
24-0130-P0001,,,,
23-0236-P0001,,,,
23-0236-P0001,,,,
23-0444-P0001,,,,
23-0444-P0001,,,,
23-1799-P0001,,,,
23-1799-P0001,,,,
24-0484-P0002,1358635,1358635,0,2717270
24-0484-P0002,,,,
24-0484-P0002,,,,
24-0484-P0002,,,,
24-0484-P0002,,,,
24-0484-P0002,,,,
24-0484-P0002,,,,
24-0484-P0002,,,,
24-0484-P0002,,,,
24-0484-P0002,,,,
23-1201-P0001,,,,
23-1201-P0001,,,,
23-0664-P0001,,,,
23-0664-P0001,,,,
23-0910-P0001,,,,
23-0910-P0001,,,,
24-0315-P0001,,,,
24-0315-P0001,,,,
23-1696-P0001,375000,288986,86014,375000
23-1696-P0001,,,,
23-1696-P0001,,,,
23-1696-P0001,,,,
23-1696-P0001,,,,
23-1696-P0001,,,,
23-1696-P0001,,,,
23-1696-P0001,,,,
23-1696-P0001,,,,
24-1023-P0001,127902,88514,39389,127902
24-1023-P0001,,,,
24-1023-P0001,,,,
24-1023-P0001,,,,
24-1023-P0001,,,,
24-1023-P0001,,,,
